metatype	system_or_gold1	cluster1	system_or_gold2	cluster2	similarity
Entity	system	cluster-NILE20942	system	cluster-NILE20934	0
Entity	system	cluster-NILE20942	system	cluster-NILE20935	0
Entity	system	cluster-NILE20942	system	cluster-NILE20936	0
Entity	system	cluster-NILE20942	system	cluster-NILE20937	0
Entity	system	cluster-NILE20942	system	cluster-NILE20938	0
Entity	system	cluster-NILE20942	system	cluster-NILE20939	0
Entity	system	cluster-NILE20942	system	cluster-NILE20940	0
Entity	system	cluster-NILE20942	system	cluster-NILE20941	0
Entity	system	cluster-NILE20942	system	cluster-NILE20942	2
Entity	system	cluster-NILE20942	system	cluster-NILE20943	0
Entity	system	cluster-NILE20942	system	cluster-NILE20944	0
Entity	system	cluster-NILE20942	system	cluster-NILE20945	0
Entity	system	cluster-NILE20942	system	cluster-NILE20946	0
Entity	system	cluster-NILE20942	system	cluster-NILE20947	0
Entity	system	cluster-NILE20942	system	cluster-NILE20948	0
Entity	system	cluster-NILE20942	system	cluster-NILE20949	0
Entity	system	cluster-NILE20942	system	cluster-NILE20950	0
Entity	system	cluster-NILE20942	system	cluster-NILE20951	0
Entity	system	cluster-NILE20942	system	cluster-NILE20952	0
Entity	system	cluster-NILE20942	system	cluster-NILE20953	0
Entity	system	cluster-NILE20942	system	cluster-NILE20954	0
Entity	system	cluster-NILE20942	system	cluster-NILE20955	0
Entity	system	cluster-NILE20942	system	cluster-NILE20956	0
Entity	system	cluster-NILE20942	system	cluster-NILE20957	0
Entity	system	cluster-NILE20942	system	cluster-NILE20958	0
Entity	system	cluster-NILE20942	system	cluster-NILE20959	0
Entity	system	cluster-NILE20942	system	cluster-NILE20960	0
Entity	system	cluster-NILE20942	system	cluster-NILE20961	0
Entity	system	cluster-NILE20942	system	cluster-NILE20962	0
Entity	system	cluster-NILE20942	system	cluster-NILE20963	0
Entity	system	cluster-NILE20942	system	cluster-NILE20964	0
Entity	system	cluster-NILE20942	system	cluster-NILE20965	0
Entity	system	cluster-NILE20942	system	cluster-NILE20966	0
Entity	system	cluster-NILE20942	system	cluster-NILE20967	0
Entity	system	cluster-NILE20942	system	cluster-NILE20968	0
Entity	system	cluster-NILE20942	system	cluster-NILE20969	0
Entity	system	cluster-NILE20942	system	cluster-NILE20970	0
Entity	system	cluster-NILE20942	system	cluster-NILE20971	0
Entity	system	cluster-NILE20942	system	cluster-NILE20972	0
Entity	system	cluster-NILE20942	system	cluster-NILE20973	0
Entity	system	cluster-NILE20942	system	cluster-NILE20974	0
Entity	system	cluster-NILE20942	system	cluster-NILE20975	0
Entity	system	cluster-NILE20942	system	cluster-NILE20976	0
Entity	system	cluster-NILE20942	system	cluster-NILE20977	0
Entity	system	cluster-NILE20942	system	cluster-NILE20978	0
Entity	system	cluster-NILE20942	system	cluster-NILE20979	0
Entity	system	cluster-NILE20942	system	cluster-NILE20980	0
Entity	system	cluster-NILE20942	system	cluster-NILE20981	0
Entity	system	cluster-NILE20942	system	cluster-NILE20982	0
Entity	system	cluster-NILE20942	system	cluster-NILE20983	0
Entity	system	cluster-NILE20942	system	cluster-NILE20984	0
Entity	system	cluster-NILE20942	system	cluster-NILE20985	0
Entity	system	cluster-NILE20942	system	cluster-NILE20986	0
Entity	system	cluster-NILE20942	system	cluster-NILE20987	0
Entity	system	cluster-NILE20942	system	cluster-NILE20988	0
Entity	system	cluster-NILE20942	system	cluster-NILE20989	0
Entity	system	cluster-NILE20942	system	cluster-NILE20990	0
Entity	system	cluster-NILE20942	system	cluster-NILE20991	0
Entity	system	cluster-NILE20942	system	cluster-NILE20992	0
Entity	system	cluster-NILE20942	system	cluster-NILE20993	0
Entity	system	cluster-NILE20942	system	cluster-NILE20994	0
Entity	system	cluster-NILE20942	system	cluster-NILE20995	0
Entity	system	cluster-NILE20943	system	cluster-NILE20915	0
Entity	system	cluster-NILE20943	system	cluster-NILE20916	0
Entity	system	cluster-NILE20943	system	cluster-NILE20917	0
Entity	system	cluster-NILE20943	system	cluster-NILE20918	0
Entity	system	cluster-NILE20943	system	cluster-NILE20919	0
Entity	system	cluster-NILE20943	system	cluster-NILE20920	0
Entity	system	cluster-NILE20943	system	cluster-NILE20921	0
Entity	system	cluster-NILE20943	system	cluster-NILE20922	0
Entity	system	cluster-NILE20943	system	cluster-NILE20923	0
Entity	system	cluster-NILE20943	system	cluster-NILE20924	0
Entity	system	cluster-NILE20943	system	cluster-NILE20925	0
Entity	system	cluster-NILE20943	system	cluster-NILE20926	0
Entity	system	cluster-NILE20943	system	cluster-NILE20927	0
Entity	system	cluster-NILE20943	system	cluster-NILE20928	0
Entity	system	cluster-NILE20943	system	cluster-NILE20929	0
Entity	system	cluster-NILE20943	system	cluster-NILE20930	0
Entity	system	cluster-NILE20943	system	cluster-NILE20931	0
Entity	system	cluster-NILE20943	system	cluster-NILE20932	0
Entity	system	cluster-NILE20943	system	cluster-NILE20933	0
Entity	system	cluster-NILE20943	system	cluster-NILE20934	0
Entity	system	cluster-NILE20943	system	cluster-NILE20935	0
Entity	system	cluster-NILE20943	system	cluster-NILE20936	0
Entity	system	cluster-NILE20943	system	cluster-NILE20937	0
Entity	system	cluster-NILE20943	system	cluster-NILE20938	0
Entity	system	cluster-NILE20943	system	cluster-NILE20939	0
Entity	system	cluster-NILE20943	system	cluster-NILE20940	0
Entity	system	cluster-NILE20943	system	cluster-NILE20941	0
Entity	system	cluster-NILE20943	system	cluster-NILE20942	0
Entity	system	cluster-NILE20943	system	cluster-NILE20943	1
Entity	system	cluster-NILE20943	system	cluster-NILE20944	0
Entity	system	cluster-NILE20943	system	cluster-NILE20945	0
Entity	system	cluster-NILE20943	system	cluster-NILE20946	0
Entity	system	cluster-NILE20943	system	cluster-NILE20947	0
Entity	system	cluster-NILE20943	system	cluster-NILE20948	0
Entity	system	cluster-NILE20943	system	cluster-NILE20949	0
Entity	system	cluster-NILE20943	system	cluster-NILE20950	0
Entity	system	cluster-NILE20943	system	cluster-NILE20951	0
Entity	system	cluster-NILE20943	system	cluster-NILE20952	0
Entity	system	cluster-NILE20943	system	cluster-NILE20953	0
Entity	system	cluster-NILE20943	system	cluster-NILE20954	0
Entity	system	cluster-NILE20943	system	cluster-NILE20955	0
Entity	system	cluster-NILE20943	system	cluster-NILE20956	0
Entity	system	cluster-NILE20943	system	cluster-NILE20957	0
Entity	system	cluster-NILE20943	system	cluster-NILE20958	0
Entity	system	cluster-NILE20943	system	cluster-NILE20959	0
Entity	system	cluster-NILE20943	system	cluster-NILE20960	0
Entity	system	cluster-NILE20943	system	cluster-NILE20961	0
Entity	system	cluster-NILE20943	system	cluster-NILE20962	0
Entity	system	cluster-NILE20943	system	cluster-NILE20963	0
Entity	system	cluster-NILE20943	system	cluster-NILE20964	0
Entity	system	cluster-NILE20943	system	cluster-NILE20965	0
Entity	system	cluster-NILE20943	system	cluster-NILE20966	0
Entity	system	cluster-NILE20943	system	cluster-NILE20967	0
Entity	system	cluster-NILE20943	system	cluster-NILE20968	0
Entity	system	cluster-NILE20943	system	cluster-NILE20969	0
Entity	system	cluster-NILE20943	system	cluster-NILE20970	0
Entity	system	cluster-NILE20943	system	cluster-NILE20971	0
Entity	system	cluster-NILE20943	system	cluster-NILE20972	0
Entity	system	cluster-NILE20943	system	cluster-NILE20973	0
Entity	system	cluster-NILE20943	system	cluster-NILE20974	0
Entity	system	cluster-NILE20943	system	cluster-NILE20975	0
Entity	system	cluster-NILE20943	system	cluster-NILE20976	0
Entity	system	cluster-NILE20943	system	cluster-NILE20977	0
Entity	system	cluster-NILE20943	system	cluster-NILE20978	0
Entity	system	cluster-NILE20943	system	cluster-NILE20979	0
Entity	system	cluster-NILE20943	system	cluster-NILE20980	0
Entity	system	cluster-NILE20943	system	cluster-NILE20981	0
Entity	system	cluster-NILE20943	system	cluster-NILE20982	0
Entity	system	cluster-NILE20943	system	cluster-NILE20983	0
Entity	system	cluster-NILE20943	system	cluster-NILE20984	0
Entity	system	cluster-NILE20943	system	cluster-NILE20985	0
Entity	system	cluster-NILE20943	system	cluster-NILE20986	0
Entity	system	cluster-NILE20943	system	cluster-NILE20987	0
Entity	system	cluster-NILE20943	system	cluster-NILE20988	0
Entity	system	cluster-NILE20943	system	cluster-NILE20989	0
Entity	system	cluster-NILE20943	system	cluster-NILE20990	0
Entity	system	cluster-NILE20943	system	cluster-NILE20991	0
Entity	system	cluster-NILE20943	system	cluster-NILE20992	0
Entity	system	cluster-NILE20943	system	cluster-NILE20993	0
Entity	system	cluster-NILE20943	system	cluster-NILE20994	0
Entity	system	cluster-NILE20943	system	cluster-NILE20995	0
Entity	system	cluster-NILE20944	system	cluster-NILE20915	0
Entity	system	cluster-NILE20944	system	cluster-NILE20916	0
Entity	system	cluster-NILE20944	system	cluster-NILE20917	0
Entity	system	cluster-NILE20944	system	cluster-NILE20918	0
Entity	system	cluster-NILE20944	system	cluster-NILE20919	0
Entity	system	cluster-NILE20944	system	cluster-NILE20920	0
Entity	system	cluster-NILE20944	system	cluster-NILE20921	0
Entity	system	cluster-NILE20944	system	cluster-NILE20922	0
Entity	system	cluster-NILE20944	system	cluster-NILE20923	0
Entity	system	cluster-NILE20944	system	cluster-NILE20924	0
Entity	system	cluster-NILE20944	system	cluster-NILE20925	0
Entity	system	cluster-NILE20944	system	cluster-NILE20926	0
Entity	system	cluster-NILE20944	system	cluster-NILE20927	0
Entity	system	cluster-NILE20944	system	cluster-NILE20928	0
Entity	system	cluster-NILE20944	system	cluster-NILE20929	0
Entity	system	cluster-NILE20944	system	cluster-NILE20930	0
Entity	system	cluster-NILE20944	system	cluster-NILE20931	0
Entity	system	cluster-NILE20944	system	cluster-NILE20932	0
Entity	system	cluster-NILE20944	system	cluster-NILE20933	0
Entity	system	cluster-NILE20944	system	cluster-NILE20934	0
Entity	system	cluster-NILE20944	system	cluster-NILE20935	0
Entity	system	cluster-NILE20944	system	cluster-NILE20936	0
Entity	system	cluster-NILE20944	system	cluster-NILE20937	0
Entity	system	cluster-NILE20944	system	cluster-NILE20938	0
Entity	system	cluster-NILE20944	system	cluster-NILE20939	0
Entity	system	cluster-NILE20944	system	cluster-NILE20940	0
Entity	system	cluster-NILE20944	system	cluster-NILE20941	0
Entity	system	cluster-NILE20944	system	cluster-NILE20942	0
Entity	system	cluster-NILE20944	system	cluster-NILE20943	0
Entity	system	cluster-NILE20944	system	cluster-NILE20944	1
Entity	system	cluster-NILE20944	system	cluster-NILE20945	0
Entity	system	cluster-NILE20944	system	cluster-NILE20946	0
Entity	system	cluster-NILE20944	system	cluster-NILE20947	0
Entity	system	cluster-NILE20944	system	cluster-NILE20948	0
Entity	system	cluster-NILE20944	system	cluster-NILE20949	0
Entity	system	cluster-NILE20944	system	cluster-NILE20950	0
Entity	system	cluster-NILE20944	system	cluster-NILE20951	0
Entity	system	cluster-NILE20944	system	cluster-NILE20952	0
Entity	system	cluster-NILE20944	system	cluster-NILE20953	0
Entity	system	cluster-NILE20944	system	cluster-NILE20954	0
Entity	system	cluster-NILE20944	system	cluster-NILE20955	0
Entity	system	cluster-NILE20944	system	cluster-NILE20956	0
Entity	system	cluster-NILE20944	system	cluster-NILE20957	0
Entity	system	cluster-NILE20944	system	cluster-NILE20958	0
Entity	system	cluster-NILE20944	system	cluster-NILE20959	0
Entity	system	cluster-NILE20944	system	cluster-NILE20960	0
Entity	system	cluster-NILE20944	system	cluster-NILE20961	0
Entity	system	cluster-NILE20944	system	cluster-NILE20962	0
Entity	system	cluster-NILE20944	system	cluster-NILE20963	0
Entity	system	cluster-NILE20944	system	cluster-NILE20964	0
Entity	system	cluster-NILE20944	system	cluster-NILE20965	0
Entity	system	cluster-NILE20944	system	cluster-NILE20966	0
Entity	system	cluster-NILE20944	system	cluster-NILE20967	0
Entity	system	cluster-NILE20944	system	cluster-NILE20968	0
Entity	system	cluster-NILE20944	system	cluster-NILE20969	0
Entity	system	cluster-NILE20944	system	cluster-NILE20970	0
Entity	system	cluster-NILE20944	system	cluster-NILE20971	0
Entity	system	cluster-NILE20944	system	cluster-NILE20972	0
Entity	system	cluster-NILE20944	system	cluster-NILE20973	0
Entity	system	cluster-NILE20944	system	cluster-NILE20974	0
Entity	system	cluster-NILE20944	system	cluster-NILE20975	0
Entity	system	cluster-NILE20944	system	cluster-NILE20976	0
Entity	system	cluster-NILE20944	system	cluster-NILE20977	0
Entity	system	cluster-NILE20944	system	cluster-NILE20978	0
Entity	system	cluster-NILE20944	system	cluster-NILE20979	0
Entity	system	cluster-NILE20944	system	cluster-NILE20980	0
Entity	system	cluster-NILE20944	system	cluster-NILE20981	0
Entity	system	cluster-NILE20944	system	cluster-NILE20982	0
Entity	system	cluster-NILE20944	system	cluster-NILE20983	0
Entity	system	cluster-NILE20944	system	cluster-NILE20984	0
Entity	system	cluster-NILE20944	system	cluster-NILE20985	0
Entity	system	cluster-NILE20944	system	cluster-NILE20986	0
Entity	system	cluster-NILE20944	system	cluster-NILE20987	0
Entity	system	cluster-NILE20944	system	cluster-NILE20988	0
Entity	system	cluster-NILE20944	system	cluster-NILE20989	0
Entity	system	cluster-NILE20944	system	cluster-NILE20990	0
Entity	system	cluster-NILE20944	system	cluster-NILE20991	0
Entity	system	cluster-NILE20944	system	cluster-NILE20992	0
Entity	system	cluster-NILE20944	system	cluster-NILE20993	0
Entity	system	cluster-NILE20944	system	cluster-NILE20994	0
Entity	system	cluster-NILE20944	system	cluster-NILE20995	0
Entity	system	cluster-NILE20945	system	cluster-NILE20915	0
Entity	system	cluster-NILE20945	system	cluster-NILE20916	0
Entity	system	cluster-NILE20945	system	cluster-NILE20917	0
Entity	system	cluster-NILE20945	system	cluster-NILE20918	0
Entity	system	cluster-NILE20945	system	cluster-NILE20919	0
Entity	system	cluster-NILE20945	system	cluster-NILE20920	0
Entity	system	cluster-NILE20945	system	cluster-NILE20921	0
Entity	system	cluster-NILE20945	system	cluster-NILE20922	0
Entity	system	cluster-NILE20945	system	cluster-NILE20923	0
Entity	system	cluster-NILE20945	system	cluster-NILE20924	0
Entity	system	cluster-NILE20945	system	cluster-NILE20925	0
Entity	system	cluster-NILE20945	system	cluster-NILE20926	0
Entity	system	cluster-NILE20945	system	cluster-NILE20927	0
Entity	system	cluster-NILE20945	system	cluster-NILE20928	0
Entity	system	cluster-NILE20945	system	cluster-NILE20929	0
Entity	system	cluster-NILE20945	system	cluster-NILE20930	0
Entity	system	cluster-NILE20945	system	cluster-NILE20931	0
Entity	system	cluster-NILE20945	system	cluster-NILE20932	0
Entity	system	cluster-NILE20945	system	cluster-NILE20933	0
Entity	system	cluster-NILE20945	system	cluster-NILE20934	0
Entity	system	cluster-NILE20945	system	cluster-NILE20935	0
Entity	system	cluster-NILE20945	system	cluster-NILE20936	0
Entity	system	cluster-NILE20945	system	cluster-NILE20937	0
Entity	system	cluster-NILE20945	system	cluster-NILE20938	0
Entity	system	cluster-NILE20945	system	cluster-NILE20939	0
Entity	system	cluster-NILE20945	system	cluster-NILE20940	0
Entity	system	cluster-NILE20945	system	cluster-NILE20941	0
Entity	system	cluster-NILE20945	system	cluster-NILE20942	0
Entity	system	cluster-NILE20945	system	cluster-NILE20943	0
Entity	system	cluster-NILE20945	system	cluster-NILE20944	0
Entity	system	cluster-NILE20945	system	cluster-NILE20945	1
Entity	system	cluster-NILE20945	system	cluster-NILE20946	0
Entity	system	cluster-NILE20945	system	cluster-NILE20947	0
Entity	system	cluster-NILE20945	system	cluster-NILE20948	0
Entity	system	cluster-NILE20945	system	cluster-NILE20949	0
Entity	system	cluster-NILE20945	system	cluster-NILE20950	0
Entity	system	cluster-NILE20945	system	cluster-NILE20951	0
Entity	system	cluster-NILE20945	system	cluster-NILE20952	0
Entity	system	cluster-NILE20945	system	cluster-NILE20953	0
Entity	system	cluster-NILE20945	system	cluster-NILE20954	0
Entity	system	cluster-NILE20945	system	cluster-NILE20955	0
Entity	system	cluster-NILE20945	system	cluster-NILE20956	0
Entity	system	cluster-NILE20945	system	cluster-NILE20957	0
Entity	system	cluster-NILE20945	system	cluster-NILE20958	0
Entity	system	cluster-NILE20945	system	cluster-NILE20959	0
Entity	system	cluster-NILE20945	system	cluster-NILE20960	0
Entity	system	cluster-NILE20945	system	cluster-NILE20961	0
Entity	system	cluster-NILE20945	system	cluster-NILE20962	0
Entity	system	cluster-NILE20945	system	cluster-NILE20963	0
Entity	system	cluster-NILE20945	system	cluster-NILE20964	0
Entity	system	cluster-NILE20945	system	cluster-NILE20965	0
